Hyperparameters:
N: 5
T: 10
beta: 0.001
sigma: 10000.0
learning_rate: 0.0001
max_iterations: 1000000

Iteration 0/1000000, Loss 0: 0.049268, Loss 1: 0.014996, Total Loss: 150.010742, Learning Rate: 0.00010000
Iteration 58800/1000000, Loss 0: 0.014769, Loss 1: 0.000000, Total Loss: 0.014774, Learning Rate: 0.00010000
Iteration 58900/1000000, Loss 0: 0.014765, Loss 1: 0.000000, Total Loss: 0.014771, Learning Rate: 0.00010000
Iteration 59000/1000000, Loss 0: 0.014761, Loss 1: 0.000000, Total Loss: 0.014772, Learning Rate: 0.00010000
Iteration 59100/1000000, Loss 0: 0.014757, Loss 1: 0.000000, Total Loss: 0.014766, Learning Rate: 0.00010000
Iteration 59200/1000000, Loss 0: 0.014753, Loss 1: 0.000000, Total Loss: 0.014765, Learning Rate: 0.00010000
Iteration 59300/1000000, Loss 0: 0.014749, Loss 1: 0.000000, Total Loss: 0.014759, Learning Rate: 0.00010000
Iteration 59400/1000000, Loss 0: 0.014745, Loss 1: 0.000000, Total Loss: 0.014754, Learning Rate: 0.00010000
Iteration 59500/1000000, Loss 0: 0.014741, Loss 1: 0.000000, Total Loss: 0.014750, Learning Rate: 0.00010000
Iteration 59600/1000000, Loss 0: 0.014737, Loss 1: 0.000000, Total Loss: 0.014742, Learning Rate: 0.00010000
Iteration 59700/1000000, Loss 0: 0.014734, Loss 1: 0.000000, Total Loss: 0.014748, Learning Rate: 0.00010000
Iteration 59800/1000000, Loss 0: 0.014730, Loss 1: 0.000000, Total Loss: 0.014737, Learning Rate: 0.00010000
Iteration 59900/1000000, Loss 0: 0.014726, Loss 1: 0.000000, Total Loss: 0.014733, Learning Rate: 0.00010000
Iteration 60000/1000000, Loss 0: 0.014721, Loss 1: 0.000000, Total Loss: 0.014729, Learning Rate: 0.00010000
Iteration 60100/1000000, Loss 0: 0.014718, Loss 1: 0.000000, Total Loss: 0.014732, Learning Rate: 0.00010000
Iteration 60200/1000000, Loss 0: 0.014714, Loss 1: 0.000000, Total Loss: 0.014720, Learning Rate: 0.00010000
Iteration 60300/1000000, Loss 0: 0.014710, Loss 1: 0.000000, Total Loss: 0.014721, Learning Rate: 0.00010000
Iteration 60400/1000000, Loss 0: 0.014706, Loss 1: 0.000000, Total Loss: 0.014717, Learning Rate: 0.00010000
Iteration 60500/1000000, Loss 0: 0.014702, Loss 1: 0.000000, Total Loss: 0.014715, Learning Rate: 0.00010000
Iteration 60600/1000000, Loss 0: 0.014699, Loss 1: 0.000000, Total Loss: 0.014707, Learning Rate: 0.00010000
Iteration 60700/1000000, Loss 0: 0.014695, Loss 1: 0.000000, Total Loss: 0.014707, Learning Rate: 0.00010000
Iteration 60800/1000000, Loss 0: 0.014691, Loss 1: 0.000000, Total Loss: 0.014705, Learning Rate: 0.00010000
Iteration 60900/1000000, Loss 0: 0.014687, Loss 1: 0.000000, Total Loss: 0.014702, Learning Rate: 0.00010000
Iteration 61000/1000000, Loss 0: 0.014684, Loss 1: 0.000000, Total Loss: 0.014691, Learning Rate: 0.00010000
Iteration 61100/1000000, Loss 0: 0.014680, Loss 1: 0.000000, Total Loss: 0.014686, Learning Rate: 0.00010000
Iteration 61200/1000000, Loss 0: 0.014677, Loss 1: 0.000000, Total Loss: 0.014688, Learning Rate: 0.00010000
Iteration 61300/1000000, Loss 0: 0.014673, Loss 1: 0.000000, Total Loss: 0.014681, Learning Rate: 0.00010000
Iteration 61400/1000000, Loss 0: 0.014670, Loss 1: 0.000000, Total Loss: 0.014674, Learning Rate: 0.00010000
Iteration 61500/1000000, Loss 0: 0.014666, Loss 1: 0.000000, Total Loss: 0.014671, Learning Rate: 0.00010000
Iteration 61600/1000000, Loss 0: 0.014662, Loss 1: 0.000000, Total Loss: 0.014676, Learning Rate: 0.00010000
Iteration 61700/1000000, Loss 0: 0.014658, Loss 1: 0.000000, Total Loss: 0.014666, Learning Rate: 0.00010000
Iteration 61800/1000000, Loss 0: 0.014655, Loss 1: 0.000000, Total Loss: 0.014666, Learning Rate: 0.00010000
Iteration 61900/1000000, Loss 0: 0.014652, Loss 1: 0.000000, Total Loss: 0.014659, Learning Rate: 0.00010000
Iteration 62000/1000000, Loss 0: 0.014648, Loss 1: 0.000000, Total Loss: 0.014656, Learning Rate: 0.00010000
Iteration 62100/1000000, Loss 0: 0.014644, Loss 1: 0.000000, Total Loss: 0.014653, Learning Rate: 0.00010000
Iteration 62200/1000000, Loss 0: 0.014641, Loss 1: 0.000000, Total Loss: 0.014646, Learning Rate: 0.00010000
Iteration 62300/1000000, Loss 0: 0.014637, Loss 1: 0.000000, Total Loss: 0.014647, Learning Rate: 0.00010000
Iteration 62400/1000000, Loss 0: 0.014634, Loss 1: 0.000000, Total Loss: 0.014639, Learning Rate: 0.00010000
Iteration 62500/1000000, Loss 0: 0.014630, Loss 1: 0.000000, Total Loss: 0.014636, Learning Rate: 0.00010000
Iteration 62600/1000000, Loss 0: 0.014627, Loss 1: 0.000000, Total Loss: 0.014636, Learning Rate: 0.00010000
Iteration 62700/1000000, Loss 0: 0.014624, Loss 1: 0.000000, Total Loss: 0.014634, Learning Rate: 0.00010000
Iteration 62800/1000000, Loss 0: 0.014620, Loss 1: 0.000000, Total Loss: 0.014633, Learning Rate: 0.00010000
Iteration 62900/1000000, Loss 0: 0.014617, Loss 1: 0.000000, Total Loss: 0.014622, Learning Rate: 0.00010000
Iteration 63000/1000000, Loss 0: 0.014613, Loss 1: 0.000000, Total Loss: 0.014622, Learning Rate: 0.00010000
Iteration 63100/1000000, Loss 0: 0.014610, Loss 1: 0.000000, Total Loss: 0.014615, Learning Rate: 0.00010000
Iteration 63200/1000000, Loss 0: 0.014607, Loss 1: 0.000000, Total Loss: 0.014620, Learning Rate: 0.00010000
Iteration 63300/1000000, Loss 0: 0.014603, Loss 1: 0.000000, Total Loss: 0.014608, Learning Rate: 0.00010000
Iteration 63400/1000000, Loss 0: 0.014600, Loss 1: 0.000000, Total Loss: 0.014616, Learning Rate: 0.00010000
Iteration 63500/1000000, Loss 0: 0.014597, Loss 1: 0.000000, Total Loss: 0.014605, Learning Rate: 0.00010000
Iteration 63600/1000000, Loss 0: 0.014593, Loss 1: 0.000000, Total Loss: 0.014607, Learning Rate: 0.00010000
Iteration 63700/1000000, Loss 0: 0.014590, Loss 1: 0.000000, Total Loss: 0.014600, Learning Rate: 0.00010000
Iteration 63800/1000000, Loss 0: 0.014586, Loss 1: 0.000000, Total Loss: 0.014597, Learning Rate: 0.00010000
Iteration 63900/1000000, Loss 0: 0.014583, Loss 1: 0.000000, Total Loss: 0.014596, Learning Rate: 0.00010000
Iteration 64000/1000000, Loss 0: 0.014580, Loss 1: 0.000000, Total Loss: 0.014587, Learning Rate: 0.00010000
Iteration 64100/1000000, Loss 0: 0.014577, Loss 1: 0.000000, Total Loss: 0.014585, Learning Rate: 0.00010000
Iteration 64200/1000000, Loss 0: 0.014574, Loss 1: 0.000000, Total Loss: 0.014580, Learning Rate: 0.00010000
Iteration 64300/1000000, Loss 0: 0.014570, Loss 1: 0.000000, Total Loss: 0.014577, Learning Rate: 0.00010000
Iteration 64400/1000000, Loss 0: 0.014567, Loss 1: 0.000000, Total Loss: 0.014579, Learning Rate: 0.00010000
Iteration 64500/1000000, Loss 0: 0.014564, Loss 1: 0.000000, Total Loss: 0.014568, Learning Rate: 0.00010000
Iteration 64600/1000000, Loss 0: 0.014561, Loss 1: 0.000000, Total Loss: 0.014567, Learning Rate: 0.00010000
Iteration 64700/1000000, Loss 0: 0.014557, Loss 1: 0.000000, Total Loss: 0.014562, Learning Rate: 0.00010000
Iteration 64800/1000000, Loss 0: 0.014554, Loss 1: 0.000000, Total Loss: 0.014562, Learning Rate: 0.00010000
Iteration 64900/1000000, Loss 0: 0.014551, Loss 1: 0.000000, Total Loss: 0.014559, Learning Rate: 0.00010000
Iteration 65000/1000000, Loss 0: 0.014548, Loss 1: 0.000000, Total Loss: 0.014556, Learning Rate: 0.00010000
Iteration 65100/1000000, Loss 0: 0.014545, Loss 1: 0.000000, Total Loss: 0.014549, Learning Rate: 0.00010000
Iteration 65200/1000000, Loss 0: 0.014542, Loss 1: 0.000000, Total Loss: 0.014548, Learning Rate: 0.00010000
Iteration 65300/1000000, Loss 0: 0.014539, Loss 1: 0.000000, Total Loss: 0.014555, Learning Rate: 0.00010000
Iteration 65400/1000000, Loss 0: 0.014536, Loss 1: 0.000000, Total Loss: 0.014550, Learning Rate: 0.00010000
Iteration 65500/1000000, Loss 0: 0.014532, Loss 1: 0.000000, Total Loss: 0.014538, Learning Rate: 0.00010000
Iteration 65600/1000000, Loss 0: 0.014529, Loss 1: 0.000000, Total Loss: 0.014533, Learning Rate: 0.00010000
Iteration 65700/1000000, Loss 0: 0.014527, Loss 1: 0.000000, Total Loss: 0.014533, Learning Rate: 0.00010000
Iteration 65800/1000000, Loss 0: 0.014524, Loss 1: 0.000000, Total Loss: 0.014545, Learning Rate: 0.00010000
Iteration 65900/1000000, Loss 0: 0.014520, Loss 1: 0.000000, Total Loss: 0.014527, Learning Rate: 0.00010000
Iteration 66000/1000000, Loss 0: 0.014517, Loss 1: 0.000000, Total Loss: 0.014525, Learning Rate: 0.00010000
Iteration 66100/1000000, Loss 0: 0.014514, Loss 1: 0.000000, Total Loss: 0.014523, Learning Rate: 0.00010000
Iteration 66200/1000000, Loss 0: 0.014511, Loss 1: 0.000000, Total Loss: 0.014519, Learning Rate: 0.00010000
Iteration 66300/1000000, Loss 0: 0.014509, Loss 1: 0.000000, Total Loss: 0.014519, Learning Rate: 0.00010000
Iteration 66400/1000000, Loss 0: 0.014506, Loss 1: 0.000000, Total Loss: 0.014519, Learning Rate: 0.00010000
Iteration 66500/1000000, Loss 0: 0.014503, Loss 1: 0.000000, Total Loss: 0.014509, Learning Rate: 0.00010000
Iteration 66600/1000000, Loss 0: 0.014500, Loss 1: 0.000000, Total Loss: 0.014505, Learning Rate: 0.00010000
Iteration 66700/1000000, Loss 0: 0.014497, Loss 1: 0.000000, Total Loss: 0.014501, Learning Rate: 0.00010000
Iteration 66800/1000000, Loss 0: 0.014494, Loss 1: 0.000000, Total Loss: 0.014498, Learning Rate: 0.00010000
Iteration 66900/1000000, Loss 0: 0.014491, Loss 1: 0.000000, Total Loss: 0.014498, Learning Rate: 0.00010000
Iteration 67000/1000000, Loss 0: 0.014488, Loss 1: 0.000000, Total Loss: 0.014497, Learning Rate: 0.00010000
Iteration 67100/1000000, Loss 0: 0.014485, Loss 1: 0.000000, Total Loss: 0.014493, Learning Rate: 0.00010000
Iteration 67200/1000000, Loss 0: 0.014482, Loss 1: 0.000000, Total Loss: 0.014486, Learning Rate: 0.00010000
Iteration 67300/1000000, Loss 0: 0.014480, Loss 1: 0.000000, Total Loss: 0.014484, Learning Rate: 0.00010000
Iteration 67400/1000000, Loss 0: 0.014476, Loss 1: 0.000000, Total Loss: 0.014483, Learning Rate: 0.00010000
Iteration 67500/1000000, Loss 0: 0.014474, Loss 1: 0.000000, Total Loss: 0.014484, Learning Rate: 0.00010000
Iteration 67600/1000000, Loss 0: 0.014472, Loss 1: 0.000000, Total Loss: 0.014481, Learning Rate: 0.00010000
Iteration 67700/1000000, Loss 0: 0.014469, Loss 1: 0.000000, Total Loss: 0.014478, Learning Rate: 0.00010000
Iteration 67800/1000000, Loss 0: 0.014465, Loss 1: 0.000000, Total Loss: 0.014467, Learning Rate: 0.00010000
Iteration 67900/1000000, Loss 0: 0.014463, Loss 1: 0.000000, Total Loss: 0.014486, Learning Rate: 0.00010000
Iteration 68000/1000000, Loss 0: 0.014460, Loss 1: 0.000000, Total Loss: 0.014467, Learning Rate: 0.00010000
Iteration 68100/1000000, Loss 0: 0.014457, Loss 1: 0.000000, Total Loss: 0.014472, Learning Rate: 0.00010000
Iteration 68200/1000000, Loss 0: 0.014454, Loss 1: 0.000000, Total Loss: 0.014469, Learning Rate: 0.00010000
Iteration 68300/1000000, Loss 0: 0.014451, Loss 1: 0.000000, Total Loss: 0.014462, Learning Rate: 0.00010000
Iteration 68400/1000000, Loss 0: 0.014449, Loss 1: 0.000000, Total Loss: 0.014455, Learning Rate: 0.00010000
Iteration 68500/1000000, Loss 0: 0.014446, Loss 1: 0.000000, Total Loss: 0.014454, Learning Rate: 0.00010000
Iteration 68600/1000000, Loss 0: 0.014444, Loss 1: 0.000000, Total Loss: 0.014451, Learning Rate: 0.00010000
Iteration 68700/1000000, Loss 0: 0.014441, Loss 1: 0.000000, Total Loss: 0.014445, Learning Rate: 0.00010000
Iteration 68800/1000000, Loss 0: 0.014438, Loss 1: 0.000000, Total Loss: 0.014444, Learning Rate: 0.00010000
Iteration 68900/1000000, Loss 0: 0.014436, Loss 1: 0.000000, Total Loss: 0.014446, Learning Rate: 0.00010000
Iteration 69000/1000000, Loss 0: 0.014433, Loss 1: 0.000000, Total Loss: 0.014439, Learning Rate: 0.00010000
Iteration 69100/1000000, Loss 0: 0.014430, Loss 1: 0.000000, Total Loss: 0.014441, Learning Rate: 0.00010000
Iteration 69200/1000000, Loss 0: 0.014427, Loss 1: 0.000000, Total Loss: 0.014432, Learning Rate: 0.00010000
Iteration 69300/1000000, Loss 0: 0.014425, Loss 1: 0.000000, Total Loss: 0.014434, Learning Rate: 0.00010000
Iteration 69400/1000000, Loss 0: 0.014422, Loss 1: 0.000000, Total Loss: 0.014432, Learning Rate: 0.00010000
Iteration 69500/1000000, Loss 0: 0.014420, Loss 1: 0.000000, Total Loss: 0.014424, Learning Rate: 0.00010000
Iteration 69600/1000000, Loss 0: 0.014417, Loss 1: 0.000000, Total Loss: 0.014424, Learning Rate: 0.00010000
Iteration 69700/1000000, Loss 0: 0.014415, Loss 1: 0.000000, Total Loss: 0.014423, Learning Rate: 0.00010000
Iteration 69800/1000000, Loss 0: 0.014411, Loss 1: 0.000000, Total Loss: 0.014417, Learning Rate: 0.00010000
Iteration 69900/1000000, Loss 0: 0.014409, Loss 1: 0.000000, Total Loss: 0.014414, Learning Rate: 0.00010000
Iteration 70000/1000000, Loss 0: 0.014406, Loss 1: 0.000000, Total Loss: 0.014416, Learning Rate: 0.00010000
Iteration 70100/1000000, Loss 0: 0.014404, Loss 1: 0.000000, Total Loss: 0.014414, Learning Rate: 0.00010000
Iteration 70200/1000000, Loss 0: 0.014402, Loss 1: 0.000000, Total Loss: 0.014415, Learning Rate: 0.00010000
Iteration 70300/1000000, Loss 0: 0.014399, Loss 1: 0.000000, Total Loss: 0.014405, Learning Rate: 0.00010000
Iteration 70400/1000000, Loss 0: 0.014396, Loss 1: 0.000000, Total Loss: 0.014403, Learning Rate: 0.00010000
Iteration 70500/1000000, Loss 0: 0.014394, Loss 1: 0.000000, Total Loss: 0.014402, Learning Rate: 0.00010000
Iteration 70600/1000000, Loss 0: 0.014391, Loss 1: 0.000000, Total Loss: 0.014402, Learning Rate: 0.00010000
Iteration 70700/1000000, Loss 0: 0.014389, Loss 1: 0.000000, Total Loss: 0.014399, Learning Rate: 0.00010000
Iteration 70800/1000000, Loss 0: 0.014386, Loss 1: 0.000000, Total Loss: 0.014392, Learning Rate: 0.00010000
Iteration 70900/1000000, Loss 0: 0.014384, Loss 1: 0.000000, Total Loss: 0.014393, Learning Rate: 0.00010000
Iteration 71000/1000000, Loss 0: 0.014381, Loss 1: 0.000000, Total Loss: 0.014392, Learning Rate: 0.00010000
Iteration 71100/1000000, Loss 0: 0.014379, Loss 1: 0.000000, Total Loss: 0.014384, Learning Rate: 0.00010000
Iteration 71200/1000000, Loss 0: 0.014377, Loss 1: 0.000000, Total Loss: 0.014383, Learning Rate: 0.00010000
Iteration 71300/1000000, Loss 0: 0.014374, Loss 1: 0.000000, Total Loss: 0.014394, Learning Rate: 0.00010000
Iteration 71400/1000000, Loss 0: 0.014372, Loss 1: 0.000000, Total Loss: 0.014380, Learning Rate: 0.00010000
Iteration 71500/1000000, Loss 0: 0.014370, Loss 1: 0.000000, Total Loss: 0.014384, Learning Rate: 0.00010000
Iteration 71600/1000000, Loss 0: 0.014367, Loss 1: 0.000000, Total Loss: 0.014370, Learning Rate: 0.00010000
Iteration 71700/1000000, Loss 0: 0.014364, Loss 1: 0.000000, Total Loss: 0.014371, Learning Rate: 0.00010000
Iteration 71800/1000000, Loss 0: 0.014362, Loss 1: 0.000000, Total Loss: 0.014368, Learning Rate: 0.00010000
Iteration 71900/1000000, Loss 0: 0.014360, Loss 1: 0.000000, Total Loss: 0.014369, Learning Rate: 0.00010000
Iteration 72000/1000000, Loss 0: 0.014357, Loss 1: 0.000000, Total Loss: 0.014367, Learning Rate: 0.00010000
Iteration 72100/1000000, Loss 0: 0.014355, Loss 1: 0.000000, Total Loss: 0.014370, Learning Rate: 0.00010000
Iteration 72200/1000000, Loss 0: 0.014352, Loss 1: 0.000000, Total Loss: 0.014364, Learning Rate: 0.00010000
Iteration 72300/1000000, Loss 0: 0.014351, Loss 1: 0.000000, Total Loss: 0.014362, Learning Rate: 0.00010000
Iteration 72400/1000000, Loss 0: 0.014348, Loss 1: 0.000000, Total Loss: 0.014366, Learning Rate: 0.00010000
Iteration 72500/1000000, Loss 0: 0.014346, Loss 1: 0.000000, Total Loss: 0.014356, Learning Rate: 0.00010000
Iteration 72600/1000000, Loss 0: 0.014344, Loss 1: 0.000000, Total Loss: 0.014348, Learning Rate: 0.00010000
Iteration 72700/1000000, Loss 0: 0.014341, Loss 1: 0.000000, Total Loss: 0.014347, Learning Rate: 0.00010000
Iteration 72800/1000000, Loss 0: 0.014339, Loss 1: 0.000000, Total Loss: 0.014347, Learning Rate: 0.00010000
Iteration 72900/1000000, Loss 0: 0.014336, Loss 1: 0.000000, Total Loss: 0.014351, Learning Rate: 0.00010000
Iteration 73000/1000000, Loss 0: 0.014334, Loss 1: 0.000000, Total Loss: 0.014345, Learning Rate: 0.00010000
Iteration 73100/1000000, Loss 0: 0.014332, Loss 1: 0.000000, Total Loss: 0.014342, Learning Rate: 0.00010000
Iteration 73200/1000000, Loss 0: 0.014330, Loss 1: 0.000000, Total Loss: 0.014337, Learning Rate: 0.00010000
Iteration 73300/1000000, Loss 0: 0.014328, Loss 1: 0.000000, Total Loss: 0.014341, Learning Rate: 0.00010000
Iteration 73400/1000000, Loss 0: 0.014326, Loss 1: 0.000000, Total Loss: 0.014333, Learning Rate: 0.00010000
Iteration 73500/1000000, Loss 0: 0.014323, Loss 1: 0.000000, Total Loss: 0.014329, Learning Rate: 0.00010000
Iteration 73600/1000000, Loss 0: 0.014321, Loss 1: 0.000000, Total Loss: 0.014332, Learning Rate: 0.00010000
Iteration 73700/1000000, Loss 0: 0.014319, Loss 1: 0.000000, Total Loss: 0.014330, Learning Rate: 0.00010000
Iteration 73800/1000000, Loss 0: 0.014316, Loss 1: 0.000000, Total Loss: 0.014324, Learning Rate: 0.00010000
Iteration 73900/1000000, Loss 0: 0.014314, Loss 1: 0.000000, Total Loss: 0.014326, Learning Rate: 0.00010000
Iteration 74000/1000000, Loss 0: 0.014312, Loss 1: 0.000000, Total Loss: 0.014316, Learning Rate: 0.00010000
Iteration 74100/1000000, Loss 0: 0.014310, Loss 1: 0.000000, Total Loss: 0.014318, Learning Rate: 0.00010000
Iteration 74200/1000000, Loss 0: 0.014308, Loss 1: 0.000000, Total Loss: 0.014319, Learning Rate: 0.00010000
Iteration 74300/1000000, Loss 0: 0.014306, Loss 1: 0.000000, Total Loss: 0.014315, Learning Rate: 0.00010000
Iteration 74400/1000000, Loss 0: 0.014303, Loss 1: 0.000000, Total Loss: 0.014310, Learning Rate: 0.00010000
Iteration 74500/1000000, Loss 0: 0.014301, Loss 1: 0.000000, Total Loss: 0.014317, Learning Rate: 0.00010000
Iteration 74600/1000000, Loss 0: 0.014299, Loss 1: 0.000000, Total Loss: 0.014303, Learning Rate: 0.00010000
Iteration 74700/1000000, Loss 0: 0.014297, Loss 1: 0.000000, Total Loss: 0.014314, Learning Rate: 0.00010000
Iteration 74800/1000000, Loss 0: 0.014295, Loss 1: 0.000000, Total Loss: 0.014306, Learning Rate: 0.00010000
Iteration 74900/1000000, Loss 0: 0.014293, Loss 1: 0.000000, Total Loss: 0.014301, Learning Rate: 0.00010000
Iteration 75000/1000000, Loss 0: 0.014291, Loss 1: 0.000000, Total Loss: 0.014302, Learning Rate: 0.00010000
Iteration 75100/1000000, Loss 0: 0.014288, Loss 1: 0.000000, Total Loss: 0.014293, Learning Rate: 0.00010000
Iteration 75200/1000000, Loss 0: 0.014286, Loss 1: 0.000000, Total Loss: 0.014290, Learning Rate: 0.00010000
Iteration 75300/1000000, Loss 0: 0.014284, Loss 1: 0.000000, Total Loss: 0.014289, Learning Rate: 0.00010000
Iteration 75400/1000000, Loss 0: 0.014282, Loss 1: 0.000000, Total Loss: 0.014292, Learning Rate: 0.00010000
Iteration 75500/1000000, Loss 0: 0.014280, Loss 1: 0.000000, Total Loss: 0.014290, Learning Rate: 0.00010000
Iteration 75600/1000000, Loss 0: 0.014278, Loss 1: 0.000000, Total Loss: 0.014288, Learning Rate: 0.00010000
Iteration 75700/1000000, Loss 0: 0.014276, Loss 1: 0.000000, Total Loss: 0.014283, Learning Rate: 0.00010000
Iteration 75800/1000000, Loss 0: 0.014274, Loss 1: 0.000000, Total Loss: 0.014284, Learning Rate: 0.00010000
Iteration 75900/1000000, Loss 0: 0.014272, Loss 1: 0.000000, Total Loss: 0.014276, Learning Rate: 0.00010000
Iteration 76000/1000000, Loss 0: 0.014270, Loss 1: 0.000000, Total Loss: 0.014276, Learning Rate: 0.00010000
Iteration 76100/1000000, Loss 0: 0.014268, Loss 1: 0.000000, Total Loss: 0.014280, Learning Rate: 0.00010000
Iteration 76200/1000000, Loss 0: 0.014266, Loss 1: 0.000000, Total Loss: 0.014292, Learning Rate: 0.00010000
Iteration 76300/1000000, Loss 0: 0.014265, Loss 1: 0.000000, Total Loss: 0.014269, Learning Rate: 0.00010000
Iteration 76400/1000000, Loss 0: 0.014262, Loss 1: 0.000000, Total Loss: 0.014268, Learning Rate: 0.00010000
Iteration 76500/1000000, Loss 0: 0.014260, Loss 1: 0.000000, Total Loss: 0.014264, Learning Rate: 0.00010000
Iteration 76600/1000000, Loss 0: 0.014258, Loss 1: 0.000000, Total Loss: 0.014268, Learning Rate: 0.00010000
Iteration 76700/1000000, Loss 0: 0.014256, Loss 1: 0.000000, Total Loss: 0.014264, Learning Rate: 0.00010000
Iteration 76800/1000000, Loss 0: 0.014254, Loss 1: 0.000000, Total Loss: 0.014266, Learning Rate: 0.00010000
Iteration 76900/1000000, Loss 0: 0.014253, Loss 1: 0.000000, Total Loss: 0.014261, Learning Rate: 0.00010000
Iteration 77000/1000000, Loss 0: 0.014250, Loss 1: 0.000000, Total Loss: 0.014255, Learning Rate: 0.00010000
Iteration 77100/1000000, Loss 0: 0.014248, Loss 1: 0.000000, Total Loss: 0.014251, Learning Rate: 0.00010000
Iteration 77200/1000000, Loss 0: 0.014246, Loss 1: 0.000000, Total Loss: 0.014251, Learning Rate: 0.00010000
Iteration 77300/1000000, Loss 0: 0.014244, Loss 1: 0.000000, Total Loss: 0.014249, Learning Rate: 0.00010000
Iteration 77400/1000000, Loss 0: 0.014242, Loss 1: 0.000000, Total Loss: 0.014249, Learning Rate: 0.00010000
Iteration 77500/1000000, Loss 0: 0.014241, Loss 1: 0.000000, Total Loss: 0.014246, Learning Rate: 0.00010000
Iteration 77600/1000000, Loss 0: 0.014239, Loss 1: 0.000000, Total Loss: 0.014257, Learning Rate: 0.00010000
Iteration 77700/1000000, Loss 0: 0.014236, Loss 1: 0.000000, Total Loss: 0.014241, Learning Rate: 0.00010000
Iteration 77800/1000000, Loss 0: 0.014234, Loss 1: 0.000000, Total Loss: 0.014240, Learning Rate: 0.00010000
Iteration 77900/1000000, Loss 0: 0.014233, Loss 1: 0.000000, Total Loss: 0.014244, Learning Rate: 0.00010000
Iteration 78000/1000000, Loss 0: 0.014231, Loss 1: 0.000000, Total Loss: 0.014237, Learning Rate: 0.00010000
Iteration 78100/1000000, Loss 0: 0.014230, Loss 1: 0.000000, Total Loss: 0.014246, Learning Rate: 0.00010000
Iteration 78200/1000000, Loss 0: 0.014227, Loss 1: 0.000000, Total Loss: 0.014234, Learning Rate: 0.00010000
Iteration 78300/1000000, Loss 0: 0.014225, Loss 1: 0.000000, Total Loss: 0.014237, Learning Rate: 0.00010000
Iteration 78400/1000000, Loss 0: 0.014223, Loss 1: 0.000000, Total Loss: 0.014238, Learning Rate: 0.00010000
Iteration 78500/1000000, Loss 0: 0.014222, Loss 1: 0.000000, Total Loss: 0.014227, Learning Rate: 0.00010000
Iteration 78600/1000000, Loss 0: 0.014220, Loss 1: 0.000000, Total Loss: 0.014234, Learning Rate: 0.00010000
Iteration 78700/1000000, Loss 0: 0.014218, Loss 1: 0.000000, Total Loss: 0.014238, Learning Rate: 0.00010000
Iteration 78800/1000000, Loss 0: 0.014216, Loss 1: 0.000000, Total Loss: 0.014225, Learning Rate: 0.00010000
Iteration 78900/1000000, Loss 0: 0.014214, Loss 1: 0.000000, Total Loss: 0.014228, Learning Rate: 0.00010000
Iteration 79000/1000000, Loss 0: 0.014212, Loss 1: 0.000000, Total Loss: 0.014216, Learning Rate: 0.00010000
Iteration 79100/1000000, Loss 0: 0.014211, Loss 1: 0.000000, Total Loss: 0.014215, Learning Rate: 0.00010000
Iteration 79200/1000000, Loss 0: 0.014209, Loss 1: 0.000000, Total Loss: 0.014224, Learning Rate: 0.00010000
Iteration 79300/1000000, Loss 0: 0.014207, Loss 1: 0.000000, Total Loss: 0.014213, Learning Rate: 0.00010000
Iteration 79400/1000000, Loss 0: 0.014206, Loss 1: 0.000000, Total Loss: 0.014213, Learning Rate: 0.00010000
Iteration 79500/1000000, Loss 0: 0.014204, Loss 1: 0.000000, Total Loss: 0.014213, Learning Rate: 0.00010000
Iteration 79600/1000000, Loss 0: 0.014202, Loss 1: 0.000000, Total Loss: 0.014209, Learning Rate: 0.00010000
Iteration 79700/1000000, Loss 0: 0.014200, Loss 1: 0.000000, Total Loss: 0.014210, Learning Rate: 0.00010000
Iteration 79800/1000000, Loss 0: 0.014198, Loss 1: 0.000000, Total Loss: 0.014205, Learning Rate: 0.00010000
Iteration 79900/1000000, Loss 0: 0.014197, Loss 1: 0.000000, Total Loss: 0.014205, Learning Rate: 0.00010000
Iteration 80000/1000000, Loss 0: 0.014195, Loss 1: 0.000000, Total Loss: 0.014204, Learning Rate: 0.00010000
Iteration 80100/1000000, Loss 0: 0.014193, Loss 1: 0.000000, Total Loss: 0.014198, Learning Rate: 0.00010000
Iteration 80200/1000000, Loss 0: 0.014192, Loss 1: 0.000000, Total Loss: 0.014201, Learning Rate: 0.00010000
Iteration 80300/1000000, Loss 0: 0.014190, Loss 1: 0.000000, Total Loss: 0.014195, Learning Rate: 0.00010000
Iteration 80400/1000000, Loss 0: 0.014188, Loss 1: 0.000000, Total Loss: 0.014202, Learning Rate: 0.00010000
Iteration 80500/1000000, Loss 0: 0.014186, Loss 1: 0.000000, Total Loss: 0.014194, Learning Rate: 0.00010000
Iteration 80600/1000000, Loss 0: 0.014185, Loss 1: 0.000000, Total Loss: 0.014196, Learning Rate: 0.00010000
Iteration 80700/1000000, Loss 0: 0.014183, Loss 1: 0.000000, Total Loss: 0.014192, Learning Rate: 0.00010000
Iteration 80800/1000000, Loss 0: 0.014181, Loss 1: 0.000000, Total Loss: 0.014197, Learning Rate: 0.00010000
Iteration 80900/1000000, Loss 0: 0.014180, Loss 1: 0.000000, Total Loss: 0.014197, Learning Rate: 0.00010000
Iteration 81000/1000000, Loss 0: 0.014178, Loss 1: 0.000000, Total Loss: 0.014185, Learning Rate: 0.00010000
